listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
1321411808050517656,Central Park - A304 Downtown Punta Cana,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyMTQxMTgwODA1MDUxNzY1Ng%3D%3D/original/4cdb24f0-fa08-4b24-96e1-3a508b834045.jpeg,15,594892212,Frank,670855879,Yoel Manuel,true,18.6385,-68.3942,2,1,1,1.0,false,"Hair dryer,Shampoo,Conditioner,Body soap,Outdoor shower,Hot water,Shower gel,Essentials,Bed linens,Room-darkening shades,Iron,Clothing storage,TV,Exercise equipment,Air conditioning,Ceiling fan,Wifi,Kitchen,Cooking basics,Dishes and silverware,Mini fridge,Stove,Coffee maker,Wine glasses,Toaster,Blender,Dining table,Private entrance,Patio or balcony,Outdoor furniture,Free parking on premises,Pool,Elevator,Gym,Long term stays allowed,Cleaning before checkout",,false,,Moderate,DOP,0,5,53,4.94,5.0,4.9,4.9,5.0,4.9,4.9,2087.0,122965.0,72.4,4266.9,0.077,0.0,5.7,336.9,0.0,0.0,28,0,337,365,2087.0,122965.0,72.3,4262.4,0.311,0.0,23.2,1366.3,0.0,0.0,28,0,62,90
1322746917715500294,Casa hermosa con piscina privada,Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1322746917715500294/original/50ee3ed7-f35c-42d1-b8ec-b04c3f326b51.jpeg,40,667040508,TropiCoco,"","",true,18.6646,-68.4431,6,2,4,2.5,false,"Hair dryer,Body soap,Hot water,Hangers,Bed linens,Room-darkening shades,Iron,Mosquito net,Clothing storage,TV,Sound system,Air conditioning,Ceiling fan,Exterior security cameras on property,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Freezer,Stove,Coffee maker,Wine glasses,Blender,Trash compactor,Barbecue utensils,Dining table,Private entrance,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area,BBQ grill,Sun loungers,Free parking on premises,Pool,Pets allowed,Long term stays allowed",,false,,Firm,DOP,0,0,49,4.82,4.8,4.9,4.8,5.0,4.6,4.8,4490.0,264543.0,113.6,6693.2,0.11,0.0,12.3,724.8,0.0,0.0,40,0,325,365,4490.0,264543.0,112.4,6621.2,0.444,0.0,49.9,2939.4,0.0,0.0,40,0,50,90
1323095368319199748,Beautiful Villa in Punta Cana,Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1323095368319199748/original/bf34f6c5-cfd5-48e1-b99b-c3d27f954cb2.jpeg,25,583706436,Isamar,"","",false,18.5800,-68.3840,8,4,5,4.5,false,"Hot water,Washer,TV,Air conditioning,Exterior security cameras on property,Wifi,Kitchen,Freezer,Coffee maker,Outdoor dining area,Free parking on premises,Pool",,false,,Flexible,DOP,40,0,21,4.48,4.6,4.7,4.5,4.9,4.8,4.6,3766.0,221885.0,145.2,8554.7,0.068,0.069,10.0,588.5,10.1,596.7,25,5,340,365,3766.0,221885.0,145.1,8550.9,0.278,0.294,40.5,2386.8,42.9,2527.2,25,5,65,90
1326355814004318199,Cozy Studio Apt 301 - Near Downtown Punta Cana,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyNjM1NTgxNDAwNDMxODE5OQ==/original/f380b5f6-6c98-444a-bb2f-9456052da9d8.jpeg,15,550570370,Cinthya,"","",true,18.6291,-68.4025,2,1,1,1.0,false,"Hair dryer,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Pack ’n play/Travel crib,Air conditioning,Ceiling fan,Exterior security cameras on property,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Coffee maker,Wine glasses,Toaster,Dining table,Coffee,Private entrance,Free parking on premises,Cleaning before checkout",,false,,Flexible,DOP,10,0,64,4.84,4.9,4.9,4.9,4.9,4.8,4.8,3278.0,193128.0,48.1,2880.5,0.181,0.0,8.6,504.9,0.0,0.0,66,0,299,365,1688.0,99451.0,46.0,2707.6,0.378,0.0,17.8,1046.1,0.0,0.0,34,0,56,90
1326410842497558855,Cozy Studio Apt 302 - Near Downtown Punta Cana,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyNjQxMDg0MjQ5NzU1ODg1NQ==/original/5ed94307-0867-42af-95d8-a44cf2343977.jpeg,15,550570370,Cinthya,"","",true,18.6291,-68.4026,2,1,1,1.0,false,"Hair dryer,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Pack ’n play/Travel crib,Air conditioning,Ceiling fan,Exterior security cameras on property,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Coffee maker,Wine glasses,Toaster,Dining table,Coffee,Private entrance,Free parking on premises,Cleaning before checkout",,false,,Flexible,DOP,10,0,51,4.82,4.9,4.9,4.9,4.9,4.9,4.8,2465.0,145237.0,44.1,2637.6,0.14,0.0,6.5,380.2,0.0,0.0,51,0,314,365,1814.0,106876.0,45.7,2693.8,0.411,0.0,19.3,1135.2,0.0,0.0,37,0,53,90
1326436166967396724,Cozy Studio Apt 304 - Near Downtown Punta Cana,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyNjQzNjE2Njk2NzM5NjcyNA==/original/3209cf61-1867-464e-874f-24cae9a8157a.jpeg,15,550570370,Cinthya,"","",true,18.6291,-68.4025,2,1,1,1.0,false,"Hair dryer,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Pack ’n play/Travel crib,Air conditioning,Ceiling fan,Exterior security cameras on property,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Coffee maker,Wine glasses,Toaster,Dining table,Coffee,Private entrance,Free parking on premises,Cleaning before checkout",,false,,Flexible,DOP,10,0,54,4.89,4.9,4.9,4.9,4.9,4.7,4.8,4272.0,251683.0,45.7,2733.2,0.252,0.0,11.5,678.2,0.0,0.0,92,0,273,365,2779.0,163722.0,46.1,2716.6,0.667,0.0,30.4,1793.0,0.0,0.0,60,0,30,90
1326452765478534446,Cozy Studio Apt 303 - Near Downtown Punta Cana,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyNjQ1Mjc2NTQ3ODUzNDQ0Ng==/original/830272e5-09c4-4711-9605-99e9f85cb0b7.jpeg,15,550570370,Cinthya,"","",true,18.6291,-68.4026,2,1,1,1.0,false,"Hair dryer,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Pack ’n play/Travel crib,Air conditioning,Ceiling fan,Exterior security cameras on property,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Coffee maker,Wine glasses,Toaster,Dining table,Coffee,Private entrance,Free parking on premises,Cleaning before checkout",,false,,Flexible,DOP,10,0,41,4.88,4.8,5.0,5.0,4.9,4.8,4.8,5794.0,341391.0,44.3,2645.6,0.337,0.0,15.2,898.2,0.0,0.0,123,0,242,365,2758.0,162495.0,47.9,2819.6,0.611,0.0,29.4,1733.5,0.0,0.0,55,0,35,90
1327040757828656012,Sunrise Ocean Retreat / 3-BR Luxury in Cap Cana,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyNzA0MDc1NzgyODY1NjAxMg%3D%3D/original/79014090-2bf6-4cb0-8169-ff8cf9c84d66.jpeg,52,52678408,Maria Del Pilar,"","",true,18.4702,-68.4048,5,3,3,3.5,false,"Pool,Cable TV,Gym,Shampoo,Body soap,Outdoor shower,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,Ethernet connection,TV,Air conditioning,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Coffee maker,Wine glasses,Toaster,Blender,Dining table,Beach access,Private entrance,Resort access,Patio or balcony,Outdoor furniture,Outdoor dining area,BBQ grill,Free parking on premises,Free street parking,Pool,Hot tub,Elevator,Single level home,Long term stays allowed",,false,,Firm,DOP,50,0,27,4.85,5.0,5.0,4.9,4.9,4.9,4.8,3973.0,234084.0,285.2,16805.5,0.04,0.0,10.9,643.6,0.0,0.0,14,0,336,350,3973.0,234084.0,290.7,17128.4,0.156,0.0,42.5,2502.7,0.0,0.0,14,0,76,90
1329706644184374297,Apartamentos Central Park Punta cana 404 tower A,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-1329706644184374297/original/b7450613-9490-409f-b548-c14ad6b90a2f.jpeg,11,669864955,Yuliet,"498937246,661919895","Ricardo,Génesis",true,18.6393,-68.3933,2,1,1,1.0,false,"Shampoo,Outdoor shower,Hot water,Shower gel,Hangers,Iron,Safe,Clothing storage,TV,Exercise equipment,Air conditioning,Wifi,Microwave,Dishes and silverware,Mini fridge,Stove,Coffee maker,Wine glasses,Toaster,Coffee,Patio or balcony,Outdoor furniture,Outdoor dining area,Free parking on premises,Pool,Elevator,Gym",,false,,Firm,DOP,20,0,15,4.93,4.9,4.9,5.0,5.0,4.9,4.8,676.0,39832.0,54.6,3217.9,0.032,0.0,1.7,100.6,0.0,0.0,11,0,338,349,676.0,39832.0,54.9,3234.2,0.122,0.0,6.6,390.2,0.0,0.0,11,0,79,90
1329713732774724513,Serena Village • Cozy Apt in Punta Cana’s Oasis,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1329713732774724513/original/e6323702-3eb1-4df0-abd5-281ceaafdbf5.jpeg,75,245073173,MasterHost Team,478857362,Gabriel,true,18.6012,-68.4143,5,2,3,2.0,false,"TV,Blender,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Room-darkening shades,Smoking allowed,Ceiling fan,Hot water,Body soap,Outdoor shower,Mosquito net,Bed linens,Outdoor furniture,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Dryer,Single level home,Patio or balcony,Backyard,Essentials,Long term stays allowed,Shampoo,Hangers,Iron,Outdoor dining area,Sun loungers,Private entrance",false,,,Moderate,DOP,40,0,14,4.86,4.9,4.9,4.6,4.9,5.0,4.9,2895.0,170588.0,43.3,2593.8,0.156,0.0,6.9,409.2,0.0,0.0,57,0,308,365,0.0,0.0,40.9,2412.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
1329720613514679352,Apartamentos Central Park Punta cana 403 tower A,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1329720613514679352/original/12f363da-8a82-4a14-b5e5-c7baa32a6dc4.jpeg,11,669864955,Yuliet,"498937246,661919895","Ricardo,Génesis",true,18.6391,-68.3933,2,1,1,1.0,false,"Shampoo,Outdoor shower,Hot water,Shower gel,Iron,Clothing storage,TV,Air conditioning,Wifi,Kitchen,Microwave,Dishes and silverware,Mini fridge,Stove,Coffee maker,Wine glasses,Coffee,Patio or balcony,Outdoor furniture,Outdoor dining area,Free parking on premises,Pool,Elevator,Gym",,false,,Firm,DOP,20,0,17,4.71,4.7,4.8,4.8,4.8,4.9,4.7,1074.0,63275.0,59.3,3494.5,0.047,0.0,2.8,164.1,0.0,0.0,17,0,347,364,1074.0,63275.0,59.5,3505.0,0.189,0.0,11.3,663.8,0.0,0.0,17,0,73,90
1329877802883806015,Villa in Punta Cana with a pool in front,Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1329877802883806015/original/bdd3b553-bc00-42c3-b1a6-cabbc81e37ec.jpeg,35,663494159,Marileidi,"","",true,18.6317,-68.3984,6,3,3,3.0,false,"TV,Blender,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Room-darkening shades,Ceiling fan,Pets allowed,Hot water,Body soap,Conditioner,Bed linens,Trash compactor,Extra pillows and blankets,Microwave,Hammock,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Coffee,Clothing storage,Stove,Wine glasses,Washer,Dryer,Shower gel,Backyard,Long term stays allowed,Shampoo,Hangers,Dining table,Iron,Outdoor dining area,Freezer,Toaster",,false,,Flexible,DOP,30,0,30,4.77,4.8,4.9,4.7,4.9,4.8,4.7,2096.0,123496.0,151.5,8925.4,0.036,0.0,5.5,323.8,0.0,0.0,13,0,352,365,2096.0,123496.0,151.0,8897.5,0.144,0.0,22.3,1313.2,0.0,0.0,13,0,77,90
1330444038800402922,luxury apartment with 10 pools,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1330444038800402922/original/c6436d84-00a5-4a0f-8783-203165511b42.jpeg,53,546303361,Ivet,"","",true,18.6016,-68.4133,4,2,3,2.0,false,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Sound system,Air conditioning,Exterior security cameras on property,Wifi,Dedicated workspace,Kitchen,Microwave,Cooking basics,Dishes and silverware,Coffee maker,Wine glasses,Toaster,Blender,Trash compactor,Coffee,Patio or balcony,Outdoor dining area,Free parking on premises,Pool,Elevator",,false,,Moderate,DOP,30,0,14,4.86,4.9,4.8,4.6,4.8,4.9,4.9,6488.0,382283.0,47.0,2808.0,0.364,0.0,17.0,998.9,0.0,0.0,133,0,232,365,3481.0,205099.0,50.3,2962.3,0.711,0.0,35.7,2102.1,0.0,0.0,64,0,26,90
1330547169637882732,"Relaxing Pool front 1/Br, Electricity fee Included",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1330547169637882732/original/e895fd20-96c3-42c7-9bff-bd04d033df4a.jpeg,53,72259158,Analía Martínez,"","",true,18.6408,-68.3946,2,1,1,1.0,false,"TV,Wifi,Waterfront,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Gym,Resort access,Conditioner,Mini fridge,Elevator,Laundromat nearby,Outdoor furniture,Cleaning products,Coffee,Clothing storage,Wine glasses,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Room-darkening shades,Hot water,Body soap,Outdoor shower,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Exercise equipment,Shower gel,Patio or balcony,Long term stays allowed,Sun loungers,Toaster",,false,,Moderate,DOP,10,0,13,4.77,4.9,5.0,4.9,4.9,4.9,4.9,1981.0,116733.0,87.5,5225.8,0.079,0.103,5.2,308.5,6.8,400.7,29,84,336,365,0.0,0.0,133.1,7840.8,0.0,0.0,0.0,0.0,0.0,0.0,0,51,90,90
1330914560254252937,Tropical Bliss: Modern 2-Bed Retreat in Punta Cana,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1330914560254252937/original/4bfb3f1f-5ddf-4003-948f-2b87d413b8a2.jpeg,39,206677770,Liset,"","",true,18.6849,-68.4193,6,2,3,2.0,false,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Outdoor shower,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Safe,Clothing storage,TV,Outlet covers,Outdoor playground,Air conditioning,Ceiling fan,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Blender,Barbecue utensils,Dining table,Coffee,Beach access,Patio or balcony,Outdoor furniture,Outdoor dining area,BBQ grill,Sun loungers,Free parking on premises,Pool,Elevator,Pets allowed,Luggage dropoff allowed,Long term stays allowed",,false,,Flexible,DOP,40,0,25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7310.0,430700.0,152.0,9077.1,0.134,0.0,18.9,1115.4,0.0,0.0,49,0,316,365,3214.0,189370.0,201.7,11882.0,0.211,0.0,34.4,2025.5,0.0,0.0,19,0,71,90
1331221971548553997,"Pent-House Golden Bear Lodge, Cap Cana",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMzMTIyMTk3MTU0ODU1Mzk5Nw%3D%3D/original/287ee05d-b6e9-4ddb-a820-b9659d97232c.jpeg,56,672093916,Jose Arturo,"","",true,18.4663,-68.4113,8,3,4,3.0,false,"Washer,TV,Air conditioning,Exterior security cameras on property,Smoke alarm,Wifi,Kitchen,Free parking on premises,Pool,Smoking allowed",,false,,Firm,DOP,50,0,10,4.8,5.0,4.6,4.9,4.6,4.8,4.7,4372.0,257590.0,295.7,17421.8,0.04,0.0,12.2,721.2,0.0,0.0,14,0,335,349,4372.0,257590.0,297.2,17512.5,0.156,0.0,47.5,2796.6,0.0,0.0,14,0,76,90
1332165537479478645,Island Charm 2 bedroom Penthouse,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1332165537479478645/original/3eeb90f2-d219-40cc-9f65-290237015109.jpeg,26,105060492,Tatiana,"","",false,18.6825,-68.4162,4,2,3,2.0,false,"Cleaning products,Shampoo,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Mosquito net,Clothing storage,TV,Air conditioning,Ceiling fan,Exterior security cameras on property,Smoke alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Dishes and silverware,Freezer,Stove,Oven,Coffee maker,Dining table,Beach access,Laundromat nearby,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area,Free parking on premises,Free street parking,Pool,Long term stays allowed",,false,,Moderate,DOP,30,0,31,4.61,4.7,4.8,4.6,4.9,4.9,4.7,10718.0,631524.0,64.9,3878.3,0.395,0.0,26.9,1584.9,0.0,0.0,144,0,221,365,6032.0,355400.0,74.9,4413.0,0.833,0.0,63.4,3732.8,0.0,0.0,75,0,15,90
1332214305329161985,Luxury king suite- In Heart of Downtown Punta Cana,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1332214305329161985/original/8a012b7d-4667-459e-89e1-d0b755b464d8.jpeg,52,151962275,Caitlin,"167923078,345151314,672300431","Alexia,Ray Cabezas,Yenson",true,18.6339,-68.3832,4,1,2,2.0,false,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Pool table,Theme room,Board games,Air conditioning,Ceiling fan,Heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Coffee maker,Wine glasses,Toaster,Blender,Rice maker,Dining table,Coffee,Waterfront,Beach access,Private entrance,Laundromat nearby,Patio or balcony,Outdoor furniture,Outdoor dining area,Free parking on premises,Pool,Elevator,Single level home",,false,,Flexible,DOP,50,0,24,4.96,5.0,5.0,5.0,5.0,4.9,5.0,12545.0,739140.0,106.5,6366.0,0.293,0.0,32.3,1904.0,0.0,0.0,107,0,258,365,5783.0,340727.0,118.6,6989.1,0.489,0.0,59.8,3524.0,0.0,0.0,44,0,46,90
1333280456024379270,Garden A5_Private Rooftop w/Cold Water Picuzzi_BBQ,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-1333280456024379270/original/45be8867-46d8-48f2-96e7-c7f4247791d2.jpeg,78,78307366,Go Punta Cana Vacations,"","",false,18.6856,-68.4187,6,3,3,3.0,false,"Hair dryer,Hot water,Washer,Dryer,Hangers,Bed linens,Iron,Ethernet connection,TV,Pack ’n play/Travel crib,Air conditioning,Ceiling fan,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Coffee maker,Toaster,Blender,Barbecue utensils,Dining table,Beach access,Laundromat nearby,Outdoor furniture,Outdoor dining area,BBQ grill,Free parking on premises,Pool,Elevator",,false,,Super Strict 60 Days,DOP,335,0,2,,,,,,,,15120.0,890936.0,260.5,15560.0,0.129,0.162,32.2,1900.2,40.4,2383.4,47,74,318,365,6240.0,367655.0,343.1,20217.0,0.167,0.227,50.7,2988.5,69.2,4075.2,15,24,75,90
1333305283299496981,Garden A5LO_Private Rooftop w/ColdWaterPicuzzi_BBQ,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-1333280456024379270/original/c85a6320-84bb-4653-b326-382f12edc71c.jpeg,71,78307366,Go Punta Cana Vacations,"","",false,18.6855,-68.4187,4,2,2,2.0,false,"Hair dryer,Hot water,Washer,Dryer,Hangers,Bed linens,Iron,Ethernet connection,TV,Pack ’n play/Travel crib,Air conditioning,Ceiling fan,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Coffee maker,Toaster,Blender,Barbecue utensils,Dining table,Beach access,Laundromat nearby,Outdoor furniture,Outdoor dining area,BBQ grill,Free parking on premises,Pool,Elevator",,false,,Super Strict 60 Days,DOP,266,0,4,4.75,4.8,5.0,4.8,4.8,5.0,5.0,23906.0,1408566.0,205.2,12258.8,0.304,0.326,58.2,3429.7,62.5,3681.9,111,25,254,365,5245.0,309027.0,270.6,15944.8,0.2,0.257,49.4,2911.2,63.5,3743.0,18,20,72,90
1333429810120592330,Paradise Is Waiting!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1333429810120592330/original/99ab2ff2-0a2f-4219-ad48-047c2a23e984.jpeg,32,257570911,Scott,"","",true,18.6685,-68.4047,2,1,1,1.0,false,"Hair dryer,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Safe,Clothing storage,TV,Air conditioning,Exterior security cameras on property,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen,Beach access,Free parking on premises",,false,,Firm,DOP,50,0,3,5.0,5.0,5.0,4.7,5.0,4.7,5.0,1420.0,83666.0,57.9,3460.3,0.055,0.08,3.6,213.1,5.3,312.3,20,116,345,365,116.0,6835.0,61.3,3611.7,0.011,0.02,0.7,43.2,1.3,76.3,1,39,89,90
1333995081117418436,Central room 2.00,Room in aparthotel,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-1333995081117418436/original/eddc24ee-cea3-4c31-95b3-e79bb60d6207.jpeg,20,303187524,Dominga,"","",false,18.6837,-68.4162,1,1,1,1.0,false,"Bed linens,Extra pillows and blankets,Room-darkening shades,TV,Air conditioning,Exterior security cameras on property,Fire extinguisher,Wifi,Free parking on premises,Pool",,false,,Flexible,DOP,10,0,13,4.23,4.5,4.8,4.0,4.5,4.6,4.1,2064.0,121613.0,39.3,2352.1,0.132,0.0,5.4,320.3,0.0,0.0,48,0,317,365,1053.0,62042.0,42.7,2517.8,0.244,0.0,11.3,663.2,0.0,0.0,22,0,68,90
1334029557663734520,Apartment in Friusa,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMzNDAyOTU1NzY2MzczNDUyMA%3D%3D/original/97c56938-52ee-4e56-add9-f2a7d7c372a0.png,18,652771373,Monica Laura,"","",false,18.6843,-68.4564,4,2,1,1.0,false,"TV,Air conditioning,Wifi,Kitchen,Free parking on premises,Pets allowed",,false,,Moderate,DOP,0,0,19,4.42,4.7,4.8,4.7,4.8,4.4,4.5,992.0,58448.0,50.0,2944.4,0.055,0.0,2.7,160.1,0.0,0.0,20,0,345,365,992.0,58448.0,49.8,2932.2,0.222,0.0,11.0,649.4,0.0,0.0,20,0,70,90
1334085792567793181,Beach apartment in Punta Cana,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1334085792567793181/original/192069c6-b2df-42c0-852a-7193a54fc0c0.jpeg,22,123900611,Lorimel,"","",false,18.6857,-68.4234,2,1,1,1.0,false,"Outdoor shower,Hot water,Dryer,Hangers,Iron,Drying rack for clothing,Clothing storage,TV,Exercise equipment,Air conditioning,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Coffee maker,Blender,Beach access,Patio or balcony,Outdoor dining area,Free parking on premises,Free street parking,Pool,Elevator,Gym,Long term stays allowed",,false,,Flexible,DOP,46,0,20,4.65,4.8,4.5,4.6,4.9,4.6,4.7,3967.0,233749.0,55.0,3280.4,0.186,0.254,9.4,551.3,12.7,750.9,68,97,297,365,482.0,28399.0,57.5,3385.8,0.078,0.412,4.8,285.4,25.6,1511.1,7,73,83,90
1334290186451126398,Ur Home Near Downtown Punta Cana,Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1334290186451126398/original/b0892f55-9f36-4b53-9519-30ef404f2e6c.jpeg,43,341316621,Cana Properties RD,"","",true,18.6348,-68.4171,6,3,4,2.5,false,"TV,Blender,Wifi,Air conditioning,Kitchen,Free parking on premises,Pets allowed,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Dishes and silverware,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Dryer,BBQ grill,Backyard,Essentials,Cleaning before checkout,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace",false,,,Moderate,DOP,0,0,9,4.67,4.7,4.7,4.9,5.0,4.9,4.8,3489.0,205562.0,90.3,5395.2,0.11,0.118,9.6,563.2,10.3,608.2,40,27,325,365,764.0,45012.0,96.1,5664.6,0.089,0.0,8.5,500.1,0.0,0.0,8,0,82,90
